customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24 months,TenureGroup_25-36 months,TenureGroup_37-48 months,TenureGroup_49-60 months,TenureGroup_61-72 months
6339-RZCBJ,0,0,0,0,48,1,No,No,Yes,Yes,Yes,Yes,Yes,0,78.9,3771.5,0,78.57291666666667,0,1,0,0,1,0,0,0,0,1,0,0
4424-TKOPW,0,1,0,0,2,1,Yes,No,No,No,No,Yes,Yes,1,93.85,196.75,1,98.375,0,0,1,0,0,1,0,0,0,0,0,0
4415-WNGVR,1,1,1,0,12,1,No,Yes,No,Yes,Yes,Yes,Yes,1,79.2,943.85,0,78.65416666666667,1,0,0,0,0,1,0,0,0,0,0,0
2522-AHJXR,0,0,1,0,60,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,109.45,6572.85,0,109.5475,0,0,1,0,0,0,0,0,0,0,1,0
0412-UCCNP,0,0,0,0,55,1,No,Yes,No,Yes,Yes,No,No,1,59.2,3175.85,0,57.74272727272727,0,1,0,0,0,1,0,0,0,0,1,0
1816-FLZDK,0,0,0,0,1,0,No phone service,No,No,No,Yes,No,No,0,29.15,29.15,0,29.15,0,0,0,0,0,0,1,0,0,0,0,0
7096-UCLNH,0,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,20.05,0,20.05,0,0,0,1,0,0,1,0,0,0,0,0
8443-ZRDBZ,0,0,0,0,4,1,Yes,No,No,No,No,No,No,1,76.05,318.9,1,79.725,0,0,1,0,0,1,0,0,0,0,0,0
9136-ALYBR,0,0,0,0,1,0,No phone service,No,No,No,No,No,No,1,24.45,24.45,1,24.45,0,0,0,0,0,0,1,0,0,0,0,0
4615-PIVVU,1,0,0,0,42,1,No,No,No,Yes,Yes,No,Yes,0,66.5,2762.75,0,65.7797619047619,0,1,0,0,1,0,0,0,0,1,0,0
8885-QSQBX,1,0,0,0,1,1,No,Yes,No,No,No,No,No,0,49.55,49.55,0,49.55,0,0,0,0,0,0,0,0,0,0,0,0
7479-NITWS,0,0,0,0,7,1,Yes,No,No,Yes,No,Yes,No,1,89.35,631.85,1,90.26428571428572,0,0,1,0,1,0,0,0,0,0,0,0
8617-ENBDS,0,0,0,0,3,1,No,No,No,Yes,No,No,No,1,73.6,232.5,0,77.5,0,0,1,0,1,0,0,0,0,0,0,0
9385-NXKDA,1,0,1,0,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,82.65,5919.35,0,82.21319444444445,0,1,0,0,1,0,0,0,0,0,0,1
0430-IHCDJ,0,0,0,0,15,1,Yes,No,No,No,No,No,No,1,49.0,749.25,0,49.95,0,0,0,0,0,1,0,1,0,0,0,0
2959-MJHIC,0,0,1,0,4,1,No,No,No,No,No,Yes,No,1,80.35,307.4,1,76.85,0,0,1,0,0,1,0,0,0,0,0,0
6674-KVJHG,1,0,0,0,11,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.2,245.15,0,22.286363636363635,1,0,0,1,0,1,0,0,0,0,0,0
1814-DKOLC,1,0,0,0,5,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.45,134.75,0,26.95,0,0,0,1,0,0,1,0,0,0,0,0
4201-JMNGR,1,1,0,0,1,1,No,Yes,No,Yes,No,No,No,1,55.8,55.8,1,55.8,0,0,0,0,0,1,0,0,0,0,0,0
9351-HXDMR,0,0,1,0,72,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,110.9,8240.85,0,114.45625000000001,0,1,1,0,1,0,0,0,0,0,0,1
3537-HPKQT,1,0,1,0,55,1,Yes,No,Yes,No,No,No,No,1,77.75,4266.4,0,77.57090909090908,0,0,1,0,1,0,0,0,0,0,1,0
2129-ALKBS,1,0,1,1,40,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,26.2,1077.5,0,26.9375,0,0,0,1,0,1,0,0,0,1,0,0
5821-MMEIL,1,0,1,0,57,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,1115.6,0,19.5719298245614,0,1,0,1,0,0,0,0,0,0,1,0
5960-WPXQM,0,0,0,0,1,1,No,No,No,No,No,Yes,No,1,79.05,79.05,1,79.05,0,0,1,0,0,1,0,0,0,0,0,0
0684-AOSIH,0,0,1,0,1,1,No,Yes,No,No,No,Yes,Yes,1,95.0,95.0,1,95.0,0,0,1,0,0,1,0,0,0,0,0,0
8260-NGFNY,1,0,0,0,1,0,No phone service,No,No,No,No,No,No,0,25.2,25.2,1,25.2,0,0,0,0,0,0,1,0,0,0,0,0
1309-XGFSN,0,1,1,1,52,1,Yes,No,Yes,Yes,No,Yes,Yes,1,80.85,4079.55,0,78.45288461538462,1,0,0,0,0,1,0,0,0,0,1,0
1866-RZZQS,0,1,0,0,41,1,Yes,No,No,Yes,No,Yes,Yes,1,98.4,4187.75,1,102.14024390243902,0,0,1,0,0,1,0,0,0,1,0,0
6968-URWQU,0,0,1,0,43,1,No,No,No,No,No,Yes,No,1,56.35,2391.15,0,55.608139534883726,1,0,0,0,0,0,1,0,0,1,0,0
4742-TXUEX,1,0,1,1,47,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,890.5,0,18.9468085106383,0,1,0,1,0,0,0,0,0,1,0,0
9631-XEYKE,0,0,0,0,3,1,Yes,No,No,No,No,No,No,0,50.4,137.25,0,45.75,0,0,0,0,0,0,0,0,0,0,0,0
8631-NBHFZ,0,1,1,1,66,1,Yes,Yes,Yes,Yes,Yes,Yes,No,0,79.4,5154.6,1,78.10000000000001,0,1,0,0,1,0,0,0,0,0,0,1
1335-MXCSE,0,0,1,1,55,1,No,No,No,Yes,Yes,No,No,1,55.25,3119.9,0,56.72545454545455,0,1,0,0,1,0,0,0,0,0,1,0
8873-TMKGR,0,0,0,0,29,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.1,529.5,0,18.25862068965517,1,0,0,1,0,0,1,0,1,0,0,0
8800-JOOCF,1,0,0,1,12,1,Yes,No,No,No,No,Yes,No,1,84.05,966.55,0,80.54583333333333,0,0,1,0,0,1,0,0,0,0,0,0
1469-LBJQJ,1,0,1,0,66,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.2,6936.85,0,105.10378787878788,0,0,1,0,0,1,0,0,0,0,0,1
4958-XCBDQ,0,1,0,0,35,1,Yes,No,No,Yes,No,Yes,Yes,1,101.4,3496.3,1,99.89428571428572,0,0,1,0,0,1,0,0,1,0,0,0
8337-UPOAQ,0,1,1,0,10,1,Yes,No,No,Yes,No,No,Yes,1,89.8,914.3,1,91.42999999999999,0,0,1,0,0,1,0,0,0,0,0,0
0064-YIJGF,0,0,1,1,27,1,Yes,No,No,No,No,No,No,1,75.75,1929.0,0,71.44444444444444,0,0,1,0,0,0,0,0,1,0,0,0
2386-OWURY,1,0,0,0,58,1,No,No,No,No,Yes,Yes,Yes,1,95.3,5817.7,0,100.3051724137931,0,0,1,0,0,1,0,0,0,0,1,0
1725-IQNIY,0,0,1,0,54,1,No,Yes,Yes,Yes,Yes,Yes,Yes,0,109.75,6110.2,1,113.15185185185184,0,1,1,0,0,0,0,0,0,0,1,0
0310-VQXAM,0,0,0,0,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,178.8,0,19.866666666666667,0,0,0,1,0,0,1,0,0,0,0,0
6598-RFFVI,0,0,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,28.3,1,14.15,1,0,0,1,1,0,0,0,0,0,0,0
3453-RTHJQ,0,0,0,0,6,1,No,No,No,No,No,No,No,1,69.1,435.0,0,72.5,0,0,1,0,0,1,0,0,0,0,0,0
6712-OAWRH,1,1,0,0,26,1,No,No,No,No,No,Yes,Yes,1,91.25,2351.8,1,90.45384615384616,0,0,1,0,0,1,0,0,1,0,0,0
6278-FEPBZ,1,0,0,0,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,186.15,0,20.683333333333334,0,0,0,1,0,0,1,0,0,0,0,0
4280-DLSHD,0,0,1,0,8,1,No,No,Yes,Yes,No,No,No,1,54.75,445.85,0,55.73125,0,0,0,0,0,0,1,0,0,0,0,0
1508-DFXCU,0,0,0,0,12,1,No,No,No,No,No,Yes,No,1,81.45,912.0,0,76.0,0,0,1,0,0,1,0,0,0,0,0,0
8614-VGMMV,1,0,0,0,15,1,Yes,No,No,No,No,No,No,1,49.1,679.55,1,45.30333333333333,0,0,0,0,0,1,0,1,0,0,0,0
7868-BGSZA,0,0,1,0,43,1,Yes,Yes,No,Yes,No,Yes,Yes,1,80.2,3581.6,0,83.29302325581395,1,0,0,0,0,1,0,0,0,1,0,0
2800-QQUSO,0,0,0,0,42,1,Yes,No,No,No,Yes,Yes,Yes,1,100.3,4222.95,0,100.54642857142856,0,0,1,0,0,1,0,0,0,1,0,0
2930-UOTMB,1,0,0,0,31,1,Yes,Yes,No,Yes,Yes,No,No,0,65.25,1994.3,1,64.33225806451613,0,0,0,0,1,0,0,0,1,0,0,0
7973-DZRKH,1,0,0,1,66,1,Yes,Yes,No,Yes,Yes,No,No,1,90.95,5930.05,0,89.84924242424243,0,1,1,0,1,0,0,0,0,0,0,1
5914-DVBWJ,1,1,0,0,18,1,Yes,No,Yes,No,Yes,No,No,1,85.45,1505.85,1,83.65833333333333,0,0,1,0,0,1,0,1,0,0,0,0
7698-YFGEZ,0,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,20.0,0,20.0,0,0,0,1,0,0,1,0,0,0,0,0
2533-QVMSK,0,0,1,0,61,1,Yes,No,Yes,No,Yes,Yes,No,1,94.1,5638.3,1,92.43114754098362,0,1,1,0,0,1,0,0,0,0,0,1
9773-PEQBZ,0,0,0,0,10,1,Yes,No,Yes,No,No,No,No,0,79.85,797.25,0,79.725,0,0,1,0,0,1,0,0,0,0,0,0
8644-XLFBW,0,1,0,0,1,1,No,No,No,No,No,No,No,1,71.65,71.65,1,71.65,0,0,1,0,0,1,0,0,0,0,0,0
0650-BWOZN,1,1,0,0,18,1,No,No,Yes,No,No,No,No,1,73.55,1359.45,0,75.525,0,0,1,0,0,1,0,1,0,0,0,0
8625-AZYZY,0,0,1,0,24,1,Yes,No,Yes,Yes,No,Yes,Yes,1,104.65,2542.45,1,105.93541666666665,0,0,1,0,0,1,0,1,0,0,0,0
7785-RDVIG,1,0,1,1,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,54.7,0,18.233333333333334,0,0,0,1,0,0,1,0,0,0,0,0
9602-WCXPI,0,0,0,0,50,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.15,989.05,0,19.781,1,0,0,1,1,0,0,0,0,0,1,0
2903-YYTBW,0,0,1,1,1,1,No,No,No,No,No,No,No,0,44.55,44.55,0,44.55,0,0,0,0,0,1,0,0,0,0,0,0
3620-MWJNE,0,0,0,0,2,1,No,Yes,No,No,Yes,No,No,1,54.45,87.3,0,43.65,0,0,0,0,0,0,1,0,0,0,0,0
8573-JGCZW,0,0,0,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.65,351.55,0,20.679411764705883,1,0,0,1,0,0,0,1,0,0,0,0
6837-HAEVO,0,0,1,1,69,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.0,7297.75,0,105.76449275362319,0,1,1,0,0,1,0,0,0,0,0,1
6701-YVNQG,0,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,88.7,6301.7,0,87.52361111111111,0,1,0,0,1,0,0,0,0,0,0,1
9306-CPCBC,1,0,0,0,3,1,Yes,No,No,No,No,No,No,1,74.25,210.3,1,70.10000000000001,0,0,1,0,0,1,0,0,0,0,0,0
4304-XUMGI,0,1,1,1,50,1,Yes,Yes,Yes,Yes,No,No,Yes,1,75.15,3822.45,0,76.449,0,1,0,0,0,0,0,0,0,0,1,0
9504-YAZWB,1,0,0,0,53,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,1048.45,0,19.782075471698114,0,1,0,1,0,0,1,0,0,0,1,0
8819-ZBYNA,1,0,1,0,58,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,109.1,6393.65,0,110.2353448275862,0,1,1,0,1,0,0,0,0,0,1,0
6174-NRBTZ,0,0,0,0,46,0,No phone service,Yes,No,No,No,No,No,1,30.75,1489.3,0,32.37608695652174,1,0,0,0,0,0,0,0,0,1,0,0
9481-IEBZY,0,1,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,112.9,8061.5,0,111.96527777777777,0,0,1,0,1,0,0,0,0,0,0,1
1833-VGRUM,1,1,0,0,1,1,Yes,No,No,No,No,No,No,1,74.2,74.2,1,74.2,0,0,1,0,0,1,0,0,0,0,0,0
6137-NICCO,1,0,1,1,6,1,Yes,No,Yes,Yes,No,Yes,No,1,94.05,518.75,0,86.45833333333333,0,0,1,0,0,0,1,0,0,0,0,0
9065-ZCPQX,0,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,No,Yes,0,78.85,5763.15,0,80.04374999999999,0,1,0,0,0,0,0,0,0,0,0,1
6402-EJMWF,0,0,0,0,4,1,No,No,No,No,No,No,Yes,1,55.3,238.5,0,59.625,0,0,0,0,0,0,1,0,0,0,0,0
3620-EHIMZ,1,0,1,1,52,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,1031.7,0,19.840384615384615,0,1,0,1,0,0,1,0,0,0,1,0
6870-ECSHE,1,0,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.45,34.8,0,17.4,1,0,0,1,0,0,1,0,0,0,0,0
8747-UDCOI,1,0,1,0,65,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,1319.95,0,20.306923076923077,0,1,0,1,0,0,0,0,0,0,0,1
8374-XGEJJ,0,1,1,0,43,1,Yes,No,Yes,No,No,Yes,Yes,1,101.0,4388.4,1,102.05581395348837,0,0,1,0,0,1,0,0,0,1,0,0
2656-TABEH,0,0,1,0,4,1,Yes,No,Yes,No,No,Yes,Yes,1,100.2,420.2,1,105.05,0,0,1,0,0,1,0,0,0,0,0,0
6946-LMSQS,0,1,1,0,25,1,Yes,Yes,No,No,No,No,Yes,1,89.05,2177.45,1,87.098,1,0,1,0,0,1,0,0,1,0,0,0
4626-OZDTJ,1,0,1,0,51,1,Yes,No,Yes,No,Yes,Yes,Yes,1,78.65,3950.85,0,77.46764705882353,1,0,0,0,1,0,0,0,0,0,1,0
9169-BSVIN,0,0,0,0,12,1,Yes,No,No,Yes,No,Yes,Yes,0,74.75,827.05,0,68.92083333333333,0,0,0,0,0,0,0,0,0,0,0,0
2325-ZUSFD,1,0,1,1,57,1,No,Yes,No,No,No,Yes,Yes,1,70.1,3913.3,1,68.65438596491228,1,0,0,0,0,0,0,0,0,0,1,0
8194-PEEBY,1,0,1,1,24,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,533.5,0,22.229166666666668,1,0,0,1,0,0,1,1,0,0,0,0
6872-HXFNF,1,0,1,0,64,1,Yes,No,No,Yes,Yes,No,No,0,58.35,3756.45,0,58.69453125,1,0,0,0,0,0,0,0,0,0,0,1
3932-CMDTD,1,0,0,0,4,1,No,No,Yes,Yes,Yes,Yes,Yes,1,105.65,443.9,1,110.975,1,0,1,0,0,1,0,0,0,0,0,0
7714-YXSMB,1,0,0,0,26,1,Yes,No,No,Yes,No,Yes,Yes,1,100.5,2599.95,0,99.99807692307692,0,0,1,0,0,0,0,0,1,0,0,0
8387-UGUSU,1,0,1,1,15,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,284.3,0,18.953333333333333,0,0,0,1,0,0,1,1,0,0,0,0
1080-BWSYE,0,1,1,0,64,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.65,1740.8,0,27.2,0,1,0,1,1,0,0,0,0,0,0,1
4039-HEUNW,0,1,1,0,36,1,Yes,No,Yes,No,No,Yes,Yes,1,96.5,3436.1,1,95.44722222222222,0,0,1,0,0,1,0,0,1,0,0,0
1194-HVAIF,1,0,1,0,27,1,Yes,No,No,No,No,Yes,Yes,0,95.0,2462.55,0,91.20555555555556,0,0,1,0,1,0,0,0,1,0,0,0
0812-WUPTB,0,1,1,0,1,1,No,No,No,No,No,No,No,0,70.85,70.85,1,70.85,0,0,1,0,0,0,1,0,0,0,0,0
3594-UVONA,1,0,0,0,35,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,85.95,3110.1,1,88.86,1,0,0,0,1,0,0,0,1,0,0,0
0004-TLHLJ,0,0,0,0,4,1,No,No,No,Yes,No,No,No,1,73.9,280.85,1,70.2125,0,0,1,0,0,1,0,0,0,0,0,0
1767-TGTKO,1,0,1,1,8,1,No,No,No,No,No,No,No,1,45.45,411.75,0,51.46875,0,0,0,0,0,1,0,0,0,0,0,0
8439-LTUGF,0,0,0,0,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.0,198.6,0,19.86,0,0,0,1,1,0,0,0,0,0,0,0
8805-JNRAZ,1,0,0,0,2,1,No,No,Yes,No,No,No,No,0,49.2,103.7,0,51.85,0,0,0,0,0,0,1,0,0,0,0,0
5089-IFSDP,1,0,1,0,58,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,109.45,6144.55,1,105.94051724137931,0,1,1,0,0,0,0,0,0,0,1,0
6418-HNFED,0,0,1,0,51,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,83.25,4089.45,0,80.18529411764706,0,1,0,0,1,0,0,0,0,0,1,0
0206-OYVOC,1,0,1,1,46,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.25,864.2,0,18.786956521739132,0,1,0,1,0,0,1,0,0,1,0,0
7291-CDTMJ,0,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.65,19.65,0,19.65,0,0,0,1,0,0,0,0,0,0,0,0
7128-GGCNO,0,0,0,0,46,1,Yes,No,No,No,No,No,No,0,72.8,3249.4,0,70.63913043478261,0,0,1,0,0,0,0,0,0,1,0,0
0237-YFUTL,1,0,1,0,50,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,109.65,5405.8,0,108.116,0,0,1,0,0,0,0,0,0,0,1,0
7691-KGKGP,0,0,1,1,53,1,No,No,Yes,No,Yes,Yes,No,0,65.0,3363.8,0,63.46792452830189,0,0,0,0,1,0,0,0,0,0,1,0
6710-HSJRD,0,0,1,0,61,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,114.1,7132.15,0,116.92049180327868,0,0,1,0,0,1,0,0,0,0,0,1
3675-EQOZA,0,0,0,0,5,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.65,93.55,0,18.71,0,0,0,1,0,0,0,0,0,0,0,0
0840-DCNZE,0,0,0,0,47,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,86.95,4138.9,0,88.06170212765957,1,0,0,0,0,0,0,0,0,1,0,0
1732-FEKLD,1,0,0,0,54,1,Yes,No,Yes,Yes,No,Yes,No,1,94.75,5121.75,0,94.84722222222223,1,0,1,0,0,0,0,0,0,0,1,0
9862-KJTYK,0,0,0,1,19,0,No phone service,No,No,No,No,No,No,1,25.35,566.1,0,29.794736842105266,0,0,0,0,1,0,0,1,0,0,0,0
0479-HMSWA,1,0,0,1,26,1,No,No,Yes,Yes,Yes,Yes,Yes,1,105.45,2715.3,0,104.4346153846154,0,1,1,0,0,1,0,0,1,0,0,0
5854-KSRBJ,0,0,1,1,70,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.4,1782.05,0,25.457857142857144,0,1,0,1,0,0,1,0,0,0,0,1
0365-BZUWY,0,0,1,0,17,1,Yes,No,Yes,Yes,No,Yes,Yes,1,102.55,1742.5,0,102.5,0,0,1,0,0,1,0,1,0,0,0,0
4817-VYYWS,1,0,0,0,30,1,Yes,No,Yes,No,No,Yes,Yes,1,100.2,2983.8,1,99.46000000000001,0,0,1,0,0,1,0,0,1,0,0,0
5701-SVCWR,1,0,0,1,1,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.0,24.0,0,24.0,0,0,0,1,0,0,1,0,0,0,0,0
3129-AAQOU,1,0,1,1,19,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.6,485.9,0,25.573684210526313,0,1,0,1,0,0,1,1,0,0,0,0
4922-CVPDX,1,0,1,0,26,1,No,No,Yes,Yes,No,Yes,Yes,1,73.5,1905.7,0,73.29615384615384,0,1,0,0,1,0,0,0,1,0,0,0
1396-QWFBJ,1,0,1,1,21,1,No,No,Yes,No,No,No,No,1,74.05,1565.7,1,74.55714285714286,0,0,1,0,0,0,0,1,0,0,0,0
1357-BIJKI,0,0,1,0,50,1,Yes,No,Yes,No,No,Yes,Yes,1,98.25,4858.7,0,97.17399999999999,1,0,1,0,0,1,0,0,0,0,1,0
1099-BTKWT,1,0,1,0,68,0,No phone service,Yes,No,Yes,No,Yes,Yes,1,54.4,3723.65,0,54.75955882352941,1,0,0,0,0,1,0,0,0,0,0,1
5299-SJCZT,0,0,0,0,3,1,Yes,No,No,Yes,No,Yes,Yes,1,101.55,298.35,1,99.45,0,0,1,0,0,0,0,0,0,0,0,0
2018-PZKMU,0,0,1,1,9,1,No,No,No,Yes,Yes,Yes,Yes,0,103.1,970.45,0,107.82777777777778,0,0,1,0,0,1,0,0,0,0,0,0
7340-KEFQE,1,0,1,1,51,0,No phone service,Yes,No,No,Yes,No,No,0,34.2,1782.0,0,34.94117647058823,0,1,0,0,0,0,0,0,0,0,1,0
4570-QHXHL,1,0,0,0,9,1,No,No,No,No,No,No,No,1,43.75,405.7,0,45.077777777777776,0,0,0,0,0,1,0,0,0,0,0,0
2403-BCASL,0,1,1,1,41,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.95,4534.9,1,110.60731707317072,1,0,1,0,0,1,0,0,0,1,0,0
7392-YYPYJ,0,0,0,0,22,1,Yes,No,Yes,No,No,Yes,Yes,1,100.65,2415.95,0,109.81590909090909,0,0,1,0,0,1,0,1,0,0,0,0
2898-LSJGD,1,0,1,1,21,0,No phone service,Yes,No,Yes,No,Yes,Yes,1,55.95,1157.05,1,55.09761904761905,1,0,0,0,0,1,0,1,0,0,0,0
2223-GDSHL,0,0,1,1,71,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,116.05,8297.5,0,116.86619718309859,0,1,1,0,0,0,0,0,0,0,0,1
7359-PTSXY,0,0,0,0,1,1,No,No,No,No,No,No,No,0,45.75,45.75,1,45.75,0,0,0,0,0,1,0,0,0,0,0,0
9470-RTWDV,0,0,1,1,26,1,Yes,No,No,Yes,Yes,Yes,Yes,1,82.0,2083.1,0,80.11923076923077,1,0,0,0,1,0,0,0,1,0,0,0
2176-OSJUV,0,0,1,0,71,1,Yes,Yes,Yes,No,Yes,No,No,0,65.15,4681.75,0,65.94014084507042,0,1,0,0,0,0,0,0,0,0,0,1
9348-YVOMK,0,0,0,0,4,1,No,No,No,No,No,No,No,1,44.8,176.2,0,44.05,0,0,0,0,1,0,0,0,0,0,0,0
8104-OSKWT,1,0,0,0,12,1,Yes,Yes,No,No,No,No,No,1,79.8,1001.2,0,83.43333333333334,0,0,1,0,0,1,0,0,0,0,0,0
4521-YEEHE,1,0,1,0,18,1,Yes,No,No,No,Yes,Yes,No,1,88.85,1594.75,0,88.59722222222223,0,0,1,0,0,1,0,1,0,0,0,0
4090-KPJIP,1,0,0,0,3,1,Yes,No,No,No,No,No,No,1,74.95,212.4,0,70.8,0,0,1,0,0,1,0,0,0,0,0,0
3786-WOVKF,1,1,1,0,72,1,Yes,Yes,Yes,No,No,Yes,Yes,1,106.85,7677.4,0,106.63055555555555,1,0,1,0,0,0,0,0,0,0,0,1
4503-BDXBD,0,0,0,0,11,1,No,No,Yes,No,No,No,No,0,74.95,815.5,1,74.13636363636364,0,0,1,0,0,1,0,0,0,0,0,0
6086-ESGRL,1,0,0,0,1,1,No,No,No,No,No,No,Yes,0,80.15,80.15,1,80.15,0,0,1,0,1,0,0,0,0,0,0,0
2592-HODOV,0,0,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,259.65,0,19.97307692307692,1,0,0,1,1,0,0,1,0,0,0,0
3886-CERTZ,1,0,1,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.25,8109.8,1,112.63611111111112,1,0,1,0,0,1,0,0,0,0,0,1
7995-ZHHNZ,0,0,1,0,42,1,Yes,Yes,No,No,No,No,No,0,56.1,2386.85,0,56.8297619047619,1,0,0,0,1,0,0,0,0,1,0,0
3824-RHKVR,1,0,0,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,340.35,0,20.02058823529412,0,0,0,1,1,0,0,1,0,0,0,0
5816-SCGFC,1,1,0,0,7,1,No,No,Yes,No,No,No,No,1,51.3,419.35,0,59.90714285714286,0,0,0,0,0,0,1,0,0,0,0,0
5989-AXPUC,1,0,1,0,68,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,118.6,7990.05,0,117.50073529411765,0,1,1,0,0,0,1,0,0,0,0,1
4979-HPRFL,0,0,1,1,56,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.15,1402.25,0,25.040178571428573,0,1,0,1,0,0,0,0,0,0,1,0
8590-OHDIW,1,0,1,1,38,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.3,749.35,0,19.719736842105263,1,0,0,1,0,0,1,0,0,1,0,0
8015-IHCGW,1,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,115.5,8425.15,0,117.01597222222222,0,1,1,0,0,1,0,0,0,0,0,1
2332-TODQS,1,0,0,0,48,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.05,1171.5,0,24.40625,1,0,0,1,1,0,0,0,0,1,0,0
9278-VZKCD,1,1,1,0,52,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,109.1,5647.95,0,108.61442307692307,0,0,1,0,0,1,0,0,0,0,1,0
8008-OTEZX,1,0,1,1,35,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,708.8,0,20.25142857142857,1,0,0,1,0,0,1,0,1,0,0,0
2773-OVBPK,0,0,1,0,67,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.3,7567.2,0,112.94328358208955,0,1,1,0,0,0,0,0,0,0,0,1
5999-LCXAO,1,0,0,0,1,0,No phone service,Yes,No,No,No,No,No,0,29.9,29.9,0,29.9,0,0,0,0,0,0,1,0,0,0,0,0
5206-XZZQI,0,0,0,0,53,1,No,No,Yes,No,Yes,No,No,1,80.6,4348.1,0,82.03962264150944,0,0,1,0,0,0,1,0,0,0,1,0
4803-LBYPN,0,0,1,1,34,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.8,635.9,0,18.70294117647059,0,0,0,1,0,0,1,0,1,0,0,0
